1,2,3,4
2.512,1121.077,1.101,0.0
2.512,1122.064,1.733,0.0
2.512,1123.059,2.41,0.0
2.512,1124.073,3.227,0.0
2.512,1125.076,3.962,0.0
2.512,1126.081,4.717,0.0
2.512,1127.073,5.376,0.0
2.512,1128.069,6.067,0.0
2.512,1129.069,0.496,0.0
2.512,1130.065,1.19,0.0
2.512,1131.072,1.954,0.0
2.512,1132.069,2.653,0.0
2.512,1133.067,3.349,0.0
2.512,1134.066,4.059,0.0
2.512,1135.058,4.723,0.0
2.512,1136.062,5.471,0.0
2.512,1137.071,6.25,0.0
2.512,1138.07,0.674,0.0
2.512,1139.068,1.376,0.0
2.512,1140.073,2.129,0.0
2.512,1141.062,2.772,0.0
2.512,1142.059,3.468,0.0
2.512,1143.077,4.307,0.0
2.512,1144.077,5.022,0.0
2.512,1145.076,5.737,0.0
2.512,1146.072,0.137,0.0
2.512,1147.071,0.852,0.0
2.512,1148.063,1.508,0.0
2.512,1149.063,2.229,0.0
2.512,1150.068,2.979,0.0
2.512,1151.075,3.745,0.0
2.512,1152.065,4.393,0.0
2.512,1153.063,5.095,0.0
2.512,1154.063,5.81,0.0
2.512,1155.055,0.186,0.0
2.512,1156.06,0.941,0.0
2.512,1157.054,1.614,0.0
2.512,1158.054,2.334,0.0
2.512,1159.061,3.101,0.0
2.512,1160.055,3.773,0.0
2.512,1161.053,4.475,0.0
2.512,1162.064,5.268,0.0
2.512,1163.068,6.015,0.0
2.512,1164.069,0.455,0.0
2.512,1165.068,1.162,0.0
2.512,1166.067,1.875,0.0
2.512,1167.063,2.566,0.0
2.512,1168.066,3.303,0.0
2.512,1169.07,4.045,0.0
2.512,1170.075,4.8,0.0
2.512,1171.067,5.462,0.0
2.512,1172.064,6.153,0.0
2.512,1173.057,0.537,0.0
2.512,1174.061,1.287,0.0
2.512,1175.073,2.082,0.0
2.512,1176.067,2.76,0.0
2.512,1177.066,3.467,0.0
2.512,1178.065,4.177,0.0
2.512,1179.057,4.839,0.0
2.512,1180.051,5.514,0.0
2.512,1181.072,0.093,0.0
2.512,1182.071,0.808,0.0
2.512,1183.068,1.499,0.0
2.512,1184.067,2.209,0.0
2.512,1185.067,2.93,0.0
2.512,1186.063,3.618,0.0
2.512,1187.069,4.374,0.0
2.512,1188.066,5.073,0.0
2.512,1189.073,5.839,0.0
2.512,1190.078,0.303,0.0
2.512,1191.071,0.973,0.0
2.512,1192.063,1.632,0.0
2.512,1193.072,2.417,0.0
2.512,1194.08,3.188,0.0
2.512,1195.077,3.885,0.0
2.512,1196.069,4.544,0.0
2.512,1197.078,5.321,0.0
2.512,1198.073,6.001,0.0
2.512,1199.067,0.393,0.0
2.512,1200.08,1.207,0.0
2.512,1201.088,1.976,0.0
2.512,1202.078,2.627,0.0
2.512,1203.075,3.321,0.0
2.512,1204.063,3.953,0.0
2.512,1205.068,4.705,0.0
2.512,1206.076,5.48,0.0
2.512,1207.071,6.16,0.0
2.512,1208.079,0.651,0.0
2.512,1209.079,1.364,0.0
2.512,1210.07,2.023,0.0
2.512,1211.064,2.695,0.0
2.512,1212.074,3.483,0.0
2.512,1213.073,4.192,0.0
2.512,1214.069,4.883,0.0
2.512,1215.062,5.545,0.0
2.512,1216.068,0.023,0.0
2.512,1217.058,0.671,0.0
2.512,1218.056,1.373,0.0
2.512,1219.071,2.195,0.0
2.512,1220.075,2.937,0.0
2.512,1221.062,3.564,0.0
2.512,1222.06,4.268,0.0
2.512,1223.052,4.933,0.0
2.512,1224.057,5.68,0.0
2.512,1225.065,0.174,0.0
2.512,1226.06,0.854,0.0
2.512,1227.055,1.534,0.0
2.512,1228.061,2.29,0.0
2.512,1229.052,2.943,0.0
2.512,1230.045,3.616,0.0
2.512,1231.061,4.444,0.0
2.512,1232.059,5.143,0.0
2.512,1233.057,5.853,0.0
2.512,1234.057,0.279,0.0
2.512,1235.063,1.043,0.0
2.512,1236.06,1.734,0.0
2.512,1237.062,2.465,0.0
2.512,1238.069,3.237,0.0
2.512,1239.077,4.006,0.0
2.512,1240.068,4.662,0.0
2.512,1241.067,5.369,0.0
2.512,1242.069,6.098,0.0
2.512,1243.062,0.484,0.0
2.512,1244.066,1.231,0.0
2.512,1245.062,1.92,0.0
